fname_c1,fname_c2,lname_c1,lname_c2,by,bm,bd,rec_id,ent_id
MARTINA,NA,JAEGER,NA,2003,12,21,6084,5862
BETTINA,NA,KELLER,NA,1999,3,27,6085,8081
GISELA,NA,HOFMANN,NA,1964,1,9,6086,7028
BARBARA,NA,WEISS,NA,2003,3,9,6087,8065
JUTTA,NA,ALBRECHT,NA,1956,8,20,6088,8101
ANNA,NA,MOELLER,NA,1995,5,2,6089,4879
CHRISTINE,NA,SCHUMACHER,NA,1985,4,9,6090,4970
ILSE,NA,KOERTIG,NA,1976,6,20,6091,7560
IRMGARD,RENATE,KRUEGER,NA,1950,11,19,6092,5002
JUTTA,NA,SCHNEIDER,NA,2008,9,8,6093,5276
ANDREA,ILSE,SCHMIDT,NA,1983,8,17,6094,7854
BAERBEL,NA,WERNER,NA,1930,6,22,6095,6426
STEFANIE,NA,BAUMANN,NA,1986,12,9,6096,6782
BIRGIT,NA,FUCHS,NA,1982,4,15,6097,5903
CHRISTINA,NA,MUELLER,NA,1986,9,9,6098,6033
ANNA,NA,LANG,NA,2000,5,2,6099,7090
INGE,NA,MAIER,NA,2006,12,18,6100,6706
CHRISTA,NA,SEIDEL,NA,2007,7,6,6101,5141
BARBARA,NA,WEBER,NA,1947,3,15,6102,5873
URSULA,NA,LANGE,NA,1926,9,14,6103,6268
STEFANIE,NA,KOERTIG,NA,1983,4,5,6104,5826
ELKE,NA,SCHMIDT,NA,1952,4,20,6105,5624
ANDREA,NA,SCHMITT,NA,1955,9,11,6106,8303
BRIGITTE,NA,FISCHER,NA,2005,6,27,6107,8710
HELGA,NA,LEHQANN,NA,1971,3,5,6108,8527
HELGA,NA,SCHMITT,NA,1964,11,28,6109,4602
MARIANNE,NA,LORENZ,NA,1952,1,19,6110,6218
HILDEGARD,NA,SCHMITZ,NA,2006,1,13,6111,5315
INGRID,NA,SCHUMACHER,NA,1991,10,21,6112,5362
KARIN,BRITTA,FUCHS,NA,1962,6,23,6113,6242
GISESLA,NA,SCHMITZ,NA,1950,2,14,6114,5597
BIRGIT,NA,MEYER,NA,1972,8,9,6115,7366
KERSTIN,NA,ZIMMERMANN,NA,1992,8,14,6116,6606
MARGARETE,NA,BRAUN,NA,1989,9,6,6117,5427
GERTRUD,NA,GRAF,NA,1997,3,16,6118,6085
CORNELIA,NA,ZIEGLER,NA,1945,1,17,6119,7468
HEIKE,NA,HARTMANN,NA,1948,3,13,6120,5012
BIRGIT,NA,PETERS,NA,1943,2,1,6121,8591
BIRGIT,NA,ROTH,NA,1983,3,10,6122,7612
ERIKA,KATHARINA,JUNG,NA,1970,9,14,6123,4813
ANJA,NA,MUELLER,NA,1939,2,18,6124,4804
MARLIS,NA,WEBER,NA,1999,5,17,6125,4559
CHRISTA,NA,KOEHLER,NA,1948,1,21,6126,7413
MARGARETE,NA,WINTER,NA,1966,9,9,6127,4875
MONIKA,INGRID,HOFFMANN,NA,1959,4,16,6128,6553
KARIN,NA,KRUS,NA,1953,2,2,6129,7121
CHRISTA,NA,WOLFF,NA,1990,6,14,6130,5618
SUSANNE,NA,MUELLER,NA,1954,3,9,6131,8053
GERDA,NA,BRAUN,NA,1926,2,4,6132,5171
ELKE,NA,KRAEMER,NA,1966,7,22,6133,7578
JULIA,NA,HAHN,NA,1981,3,23,6134,6694
MONIKA,NA,KOEHLER,NA,1956,8,7,6135,6241
KARIN,NA,WAGNER,NA,1999,12,12,6136,8325
MONIKA,NA,KRAUSE,NA,1939,1,8,6137,6184
RENATE,NA,KOCH,NA,1961,7,31,6138,5378
SIGRID,NA,BAUER,NA,1951,11,9,6139,5359
SIGRID,NA,KOEHLER,NA,1983,5,12,6140,6736
PETRA,NA,JUNG,NA,1997,9,10,6141,8197
MARIOQN,NA,BRANDT,NA,1946,6,23,6142,8858
NICOLE,NA,MAIER,NA,1969,4,15,6143,6238
KERSTIN,NA,FRANKE,NA,1982,5,6,6144,6013
SUSANNE,NA,STEIN,NA,1937,4,18,6145,7577
RENATE,NA,WAGNER,NA,1941,7,7,6146,4634
MARTHA,NA,SCHAEFER,NA,1984,8,23,6147,7420
WALTRAUD,NA,SCHULZ,NA,1991,2,2,6148,8110
ELKE,NA,PETERS,NA,1957,9,28,6149,5433
MARIANNE,NA,WOLFF,NA,1963,3,3,6150,4595
CHRISTA,NA,MUELLER,NA,2008,5,7,6151,5471
TANJAB,NA,ZIEGLER,NA,1936,3,26,6152,8522
RENATE,NA,SCHULZ,NA,2002,7,9,6153,5088
HANNELORE,NA,SCHMITZ,NA,1966,6,10,6154,7041
INGE,NA,BECK,NA,1963,12,8,6155,5982
RENATE,NA,SCHMIDT,NA,1972,9,2,6156,8366
SUSANNE,NA,MUELLER,NA,1956,9,29,6157,8001
KARIN,NA,JAEGER,NA,1960,2,17,6158,8592
KARIN,NA,KRUEGER,NA,1970,5,21,6159,5413
INGRID,NA,MAIER,NA,1954,7,31,6160,6098
SUSANNE,NA,SCHMIDT,NA,1934,5,8,6161,7759
BIRGIT,NA,MEYER,NA,1970,7,22,6162,4686
FRIEDA,NA,THOMAS,NA,1927,11,22,6163,6087
SABINE,NA,MUELLER,NA,1951,9,27,6164,8203
ELKE,NA,ERNST,NA,1935,1,4,6165,8503
SABINE,NA,KOCH,NA,1966,2,1,6166,6145
KERSTIN,NA,WAGNER,NA,1940,9,27,6167,8583
RENATE,NA,SCHUSTER,NA,2006,7,20,6168,7899
SABINE,NA,SCHMITT,NA,1972,12,24,6169,5423
HEIKE,NA,KLEIN,NA,1968,2,1,6170,6953
SABINE,NA,KRAEMER,NA,1994,6,23,6171,5446
GERDA,NA,SCHNEIDER,NA,1988,12,8,6172,6556
URSULA,NA,LEHMANN,NA,1967,10,31,6173,5277
BRITTA,NA,SCHULZ,NA,1994,2,23,6174,7785
HANNELORE,NA,MUELLER,NA,1951,8,17,6175,6967
ANKE,NA,MUELLER,NA,1930,8,9,6176,8280
INGEBORG,NA,FISCHER,NA,1941,8,1,6177,8680
IRMGARD,NA,JUNG,NA,1956,6,18,6178,8132
STEFANIE,NA,SCHMID,NA,1957,7,12,6179,6667
BRIGITTE,NA,SIMON,NA,2096,8,16,6180,6425
BARBMARA,NA,SCHAEFER,NA,1972,5,11,6181,7588
BRIGITTE,NA,MUELLER,NA,1988,5,21,6182,8784
HANNELORE,NA,HOFFMANN,NA,1961,11,19,6183,8995
MARION,NA,BERGER,NA,2002,6,13,6184,6290
RUTH,NA,SOMMER,NA,1927,3,12,6185,6514
ANDREA,NA,SCHROEDER,NA,1940,9,5,6186,7473
RENATE,NA,FISCHER,NA,1959,7,7,6187,8562
HELGA,NA,SCHNEIDER,NA,1945,12,22,6188,8677
NICOLE,NA,BOEHM,NA,1968,8,22,6189,7591
HELGA,NA,MEYER,NA,2008,9,9,6190,6856
HEIKE,NA,MEIER,NA,1979,11,27,6191,4541
IRMGARD,NA,BECKER,NA,1979,7,15,6192,6274
ANNELIESE,NA,GRAF,NA,1961,5,31,6193,4548
HERTHA,NA,WEBER,NA,1982,4,16,6194,5816
GABRIELE,NA,SCHULZ,NA,1965,4,1,6195,7960
ANGELIKA,NA,MEYER,NA,1949,3,6,6196,6574
BARBARA,INGRID,SCHWARZ,NA,1970,2,9,6197,8526
MARTHA,NA,KRUEGER,NA,2003,7,8,6198,6863
PETRA,NA,BRANDT,NA,1987,4,21,6199,6258
BRIGITTE,NA,LEHMANN,NA,1976,9,1,6200,7701
MONIKA,NA,KOEHLER,NA,2006,7,3,6201,7559
MARGARETE,NA,HUBER,NA,1940,1,14,6202,4701
HERTHA,NA,HOFMANN,NA,1933,5,26,6203,5066
HELGA,NA,KRAEMER,NA,2007,5,20,6204,5189
GERDA,NA,WOLFF,NA,1958,10,29,6205,7887
HELGA,NA,KLEIN,NA,1987,9,1,6206,7270
RENATE,NA,SCHWARZ,NA,1969,8,26,6207,5585
CLAUDIA,NA,SCHULZ,NA,1988,10,19,6208,7149
URSULA,ANDREA,MEYER,NA,1991,3,16,6209,5484
CHRISTA,NA,KLEIN,NA,1965,10,2,6210,4625
NICOLE,NA,SCHROEDER,NA,1931,3,27,6211,5810
URSULTA,NA,MUELLER,NA,1961,12,16,6212,7454
IRMGARD,NA,ZIEGLER,NA,1964,5,25,6213,8470
KARIN,NA,KLEIN,NA,1988,5,19,6214,6608
HEIKE,NA,SOMMER,NA,2006,7,20,6215,5165
HELGA,SILKE,SAUER,NA,1929,10,6,6216,5070
SABINE,NA,KOERTIG,NA,1946,6,28,6217,6073
MARIWON,NA,ZIMMERMANN,NA,1961,12,20,6218,6701
JULIA,NA,WALTER,NA,1971,8,11,6219,6926
SABINE,NA,MAIER,NA,1975,9,24,6220,5272
INGRID,NA,WAGNER,NA,1941,7,21,6221,4557
SABINE,NA,ROTG,NA,1998,11,9,6222,8020
GABRIELE,NA,KRAUSE,NA,1941,10,13,6223,5120
ANNA,NA,HAAS,NA,1976,2,19,6224,5299
KARIN,NA,HAHN,NA,1966,8,24,6225,6509
HELGA,NA,FRANKE,NA,1968,11,29,6226,5581
HELGA,NA,MEYER,NA,1966,5,3,6227,8882
INGRID,NA,BAUER,NA,1929,6,24,6228,6821
MONIKA,NA,VOGT,NA,1931,2,28,6229,5339
MAIKE,NA,HOFFMANN,NA,1958,7,16,6230,5505
ERIKA,NA,MUELLER,NA,1951,6,26,6231,8418
EDITH,NA,WERNER,NA,1995,9,14,6232,7239
MARTINA,NA,WEISS,NA,1957,7,27,6233,6306
MARIA,NA,KLEIN,NA,1957,11,21,6234,8043
CHRISTEL,NA,SCHROEDER,NA,1965,9,9,6235,8560
ILSE,NA,MEYER,NA,1960,8,14,6236,8789
MARGARETE,NA,SCHAEFER,NA,1973,6,4,6237,6785
HELGA,NA,HUBER,NA,1928,2,28,6238,7943
BRIGITTE,NA,WAGNER,NA,1960,9,14,6239,5606
HEIKE,NA,KRAUS,NA,1968,3,5,6240,4896
ANNA,NA,WAGNER,LANG,1984,4,28,6241,5507
MARIA,NA,HOFMANN,NA,1969,2,13,6242,6374
SABINE,NA,FRANK,NA,1942,2,23,6243,4864
SANDRA,NA,SCHROEDER,NA,1926,6,29,6244,8369
PETRA,NA,FUCHS,NA,1927,1,19,6245,6622
SILVIA,NA,MEYER,NA,2003,1,10,6246,4905
HANNELORE,NA,SCHULZE,NA,1945,8,20,6247,7231
KARIN,BARBARA,FISCHER,NA,1971,4,8,6248,8623
BRIGITTE,NA,OTTO,NA,1959,1,22,6249,5969
BIRGIT,ELISABETH,NEUMANN,NA,1949,12,19,6250,6547
ELKE,NA,SCHNEIDER,NA,1996,2,19,6251,7610
BEATE,NA,MAYER,NA,2000,11,25,6252,7386
PETRA,NA,SCHUSTER,NA,1969,1,13,6253,4537
SABINE,NA,MEYER,NA,1943,9,3,6254,7789
HELGA,NA,HOFFMANN,NA,1956,6,3,6255,7111
ANDREA,NA,NEUMANN,NA,1975,8,9,6256,5459
EDITH,NA,LEHMANN,NA,1953,1,19,6257,5692
UTE,NA,SCHMIDT,NA,1940,4,19,6258,8919
GISELA,NA,MUELLER,NA,1942,6,16,6259,5039
URSULA,NA,HARTMANN,NA,2007,4,6,6260,7122
MONIKA,NA,BECKER,NA,1998,9,20,6261,4928
ERNA,NA,WAGNER,NA,2007,3,10,6262,7195
MONUIKA,NA,SCHROEMER,NA,1462,3,19,6263,5891
INGRID,NA,LEHMANN,NA,1960,9,2,6264,4617
ELFRIEDE,NA,FRANK,NA,1960,7,20,6265,6453
WALTRAUD,NA,WAGNER,NA,1955,12,11,6266,8433
GERTRUD,NA,WOLFF,NA,2003,4,28,6267,5105
EDITH,NA,PFEIFFER,NA,1940,9,5,6268,6354
HELGA,NA,BAUER,NA,1955,2,9,6269,6084
ANGELA,NA,KRUEGER,NA,1944,1,2,6270,6496
INGRID,NA,FISCHER,NA,1989,12,24,6271,8983
KERSTIN,NA,SCHROEDER,NA,1937,10,19,6272,6382
INGEBORG,NA,HOFMANN,NA,1972,6,1,6273,7997
HELGA,NA,BAUER,NA,2000,9,22,6274,8120
BARBARA,NA,BRAUN,NA,1996,8,28,6275,5161
SABINE,NA,MUELLER,NA,1951,1,1,6276,5078
HELGA,NA,GUENTHER,NA,1953,1,5,6277,8637
ELISABETH,NA,THOMAS,NA,1986,1,17,6278,5725
ILSE,NA,SCHMIDT,NA,1926,6,9,6279,6867
RENATE,NA,KELLER,NA,1996,12,8,6280,6150
ELKE,NA,BRANDT,NA,1990,10,20,6281,6816
MARIA,NA,MUELLER,NA,1955,12,28,6282,5327
BARBARA,NA,LANG,NA,1969,2,25,6283,8122
STEFANIE,NA,MARTIN,NA,1952,4,4,6284,8028
URSULA,NA,WALTER,NA,1972,3,29,6285,8357
CHRISTINE,NA,WEBER,NA,1948,8,9,6286,5035
MARIA,NA,SCHNEIDER,NA,1938,2,23,6287,8117
CLAUDIA,NA,WERNER,NA,1991,1,20,6288,4861
ELKE,NA,SCHMITT,NA,1941,3,12,6289,8577
RENATE,NA,OTTO,NA,1943,8,29,6290,5306
GISELA,NA,RICHTER,NA,1966,10,5,6291,7481
SUSANNE,NA,NEUMANN,NA,1970,8,7,6292,5579
WALTRAUD,NA,GRAF,NA,1930,2,25,6293,7016
ILSE,NA,PETERS,NA,2007,6,6,6294,8033
JUTTA,RENATE,BAUMANN,NA,1967,6,4,6295,8224
CORNELIA,NA,PETERS,NA,1927,2,23,6296,5182
ULRIKE,CHRISTEL,SCHNEIDER,NA,1954,9,22,6297,6984
PETRA,NA,HAHN,NA,1932,2,12,6298,7589
URSULA,NA,KOCH,NA,1989,2,9,6299,8819
ANNA,NA,MEYER,NA,1965,12,7,6300,4873
JOHCANNA,NA,OTTO,NA,1967,0,1,6301,4562
HELGA,NA,HOFFMANN,NA,1964,5,7,6302,8794
INGRID,NA,MEYER,NA,1940,8,15,6303,6273
MONIKA,RENATE,SCHREIBER,NA,1941,2,22,6304,6207
ANGELA,NA,SCHULZE,NA,1979,6,3,6305,7368
ANNA,NA,SCHAEFER,NA,1977,1,16,6306,4889
ANNA,NA,NEUMANN,NA,1940,7,22,6307,4529
ELISABETH,JUTTA,BECKER,NA,1948,12,17,6308,7806
BIRGIT,BIRGIT,MEYER,NA,1943,5,1,6309,6911
INGRID,NA,SCHROEDER,NA,1999,9,30,6310,6865
CORNELIA,NA,BECK,NA,1958,3,25,6311,6250
PETRA,NA,FRIEDRICH,NA,1946,6,17,6312,8757
KARIFN,NA,BAUER,NA,2003,5,20,6313,8996
INGRID,NA,WOLF,NA,1925,2,19,6314,7407
BIRGDIT,NA,VOGEL,NA,1961,8,14,6315,5696
INGEBORG,NA,HOFMANN,NA,1988,10,26,6316,7499
ERIKA,NA,JUNG,NA,1988,1,24,6317,4800
GERDA,NA,SCHNEIDER,NA,1987,7,1,6318,7677
GERDA,NA,BECKER,NA,1951,6,21,6319,4567
MELANIE,NICOLE,SCHAEFER,NA,1966,5,4,6320,6498
URSULA,NA,SCHMIDT,NA,1953,9,28,6321,6110
BRIGITTE,NA,SCHNEIDER,NA,1964,12,1,6322,6449
CHRISTA,NA,LAHGE,NA,1934,5,14,6323,5524
MONIKA,NA,HARTMANN,NA,1960,1,2,6324,4745
INGRID,NA,WALTER,NA,1925,8,4,6325,7563
ANDREA,NA,BRAUN,NA,1959,4,9,6326,8149
INGRID,NA,SCHMITT,NA,1931,1,4,6327,4975
CHRISTA,NA,GUENTHER,NA,1959,10,2,6328,8590
URSULA,NA,SCHOLZ,NA,1960,2,14,6329,6604
GERTRUCD,NA,MUELLER,NA,1986,11,19,6330,8863
CHRISTA,NA,SAUER,NA,1992,10,31,6331,7285
GISELA,NA,VOGEL,NA,1973,2,25,6332,7711
ILSE,NA,JUNG,NA,1990,2,2,6333,5476
BIRGIT,NA,DIETRICH,NA,2007,6,6,6334,7512
ANNA,NA,SCHMIDT,NA,1950,12,4,6335,8348
KATHARINA,NA,SAUER,NA,1962,9,3,6336,8460
ERIKA,NA,KOERTIG,NA,1954,1,31,6337,6122
GABRIELE,ELKE,SIMON,NA,1984,10,16,6338,8283
ANDREA,NA,KRUEGER,NA,1969,11,5,6339,4838
HILDEGARD,NA,VOGT,NA,1994,9,3,6340,7783
SABINE,ILSE,SCHWARZ,NA,2006,1,24,6341,6716
KARIN,NA,SCHUBERT,NA,1924,2,16,6342,8109
INGRID,NA,MUELLEMR,NA,1937,7,3,6343,4532
ELKE,NA,WEBET,NA,1949,4,11,6344,7479
SILVIA,NA,BECKER,NA,1962,6,8,6345,8355
HEIKE,NA,MUELLER,NA,1963,1,3,6346,6311
ANNA,NA,MUELLER,NA,1934,10,29,6347,6159
SUSANNE,NA,KRAUSE,NA,1987,1,26,6348,6442
CHRISTINE,NA,RICHTER,NA,1956,2,21,6349,5346
CHRISTA,NA,GROSS,NA,1929,6,2,6350,8820
GISELA,NA,KAISER,NA,2000,4,11,6351,8016
ANDREA,NA,FUCHS,NA,1938,10,5,6352,4632
MAIKE,NA,HOFFMANN,NA,1958,7,11,6353,5505
ILSE,NA,BECK,NA,1969,10,7,6354,6676
INGRID,NA,BRANDT,NA,1942,1,11,6355,5515
CLAUDIA,NA,SOMMER,NA,1957,10,7,6356,8681
CHRISTIANE,NA,THOMAS,NA,1945,11,12,6357,5026
HELGA,NA,NEUMANN,NA,1939,4,6,6358,7686
CLAUDIA,NA,SCHUBERT,NA,1967,3,22,6359,8679
ILSE,NA,FRANKE,NA,1960,9,13,6360,4702
BRIGITTE,NA,WOLF,NA,1971,11,6,6361,5851
MONIKA,KAETHE,KOCH,NA,1930,3,13,6362,4610
KARIN,NA,SCHUBERT,NA,1975,9,16,6363,8654
BARBARA,NA,RICHTER,NA,1990,2,14,6364,8295
ANNA,NA,VOIGT,NA,1939,11,2,6365,7147
MARION,NA,STEIN,NA,1989,2,18,6366,7698
SABINE,NA,MAYER,NA,1951,8,3,6367,6577
ANGELIKA,NA,SCHULZ,NA,1999,3,6,6368,4530
STEFANIE,NA,SCHROEDER,NA,1999,8,15,6369,6610
IRMGARD,NA,JAEGER,NA,2003,10,10,6370,7657
GABRIELE,NA,SCHUSTER,NA,1943,11,21,6371,5715
GERDA,NA,BECKER,NA,2003,1,6,6372,8200
MARION,NA,SCHROEDER,NA,1950,12,7,6373,6333
MARTINA,NA,SCHMIDT,NA,1944,4,16,6374,8814
MONIKA,NA,MAYER,NA,1965,4,25,6375,7986
PETRA,NA,VOGEL,NA,1932,12,27,6376,5892
CHRISTINA,NA,MUELLER,NA,1993,9,17,6377,4636
ANGELIKA,NA,LORENZ,NA,1969,1,21,6378,6259
RENATE,NA,BERGER,NA,1996,11,15,6379,8498
PETRA,SABINE,MEYER,NA,1962,10,5,6380,8338
STEFANIE,NA,WINKLER,NA,1942,12,14,6381,5595
SUSANNE,NA,MUELLER,NA,1982,2,16,6382,7796
ANGELIKA,NA,WOLF,NA,2000,6,26,6383,7309
ILSE,NA,FISCHER,NA,1946,7,3,6384,5699
UTE,NA,SCHMIDT,NA,1988,10,9,6385,8269
JUTTA,NA,SOMMER,NA,2004,5,24,6386,8934
KATHRIN,NA,FRIEDRICH,NA,1930,7,25,6387,5255
SABINE,NA,BAUER,NA,2003,3,12,6388,4675
SUSANNE,NA,SCHAEFER,NA,1936,5,16,6389,6169
ANNA,NA,BECKER,NA,2002,2,13,6390,8292
CHRISTINA,NA,BAUER,NA,1936,5,20,6391,8589
CHRISTINE,NA,MUELLER,NA,1975,7,9,6392,6829
ILSE,NA,BRANDT,NA,1936,3,30,6393,5554
INGRID,NA,SCHULZ,NA,1996,7,23,6394,7243
BIRGIT,NA,KRAEMER,NA,1972,1,18,6395,8171
KARIN,NA,MOELLER,NA,1969,1,25,6396,6402
STEFANIE,NA,KRAUSE,NA,1977,4,21,6397,8932
ANGELIKA,SUSANNE,FRANKE,NA,1929,9,19,6398,5424
PETRA,NA,FRIEDRICH,NA,1952,3,6,6399,8712
KARIN,NA,VOGEL,NA,1956,8,18,6400,7809
GISELA,NA,VOGEL,NA,1966,8,2,6401,4941
HELGA,NA,BECK,NA,1993,11,13,6402,4793
KATHRIN,NA,RICHTER,NA,1966,1,5,6403,8453
CHRISTINA,NA,HUBER,NA,1943,8,31,6404,7926
ANDREA,NA,SCHULZE,NA,1960,9,5,6405,4569
RENATE,NA,FISCHER,NA,1972,11,30,6406,8439
URSULA,NA,SCHMITT,NA,1928,3,6,6407,4661
SABINE,NA,GRAF,NA,1963,12,11,6408,8106
SILKEF,NA,HERRMANN,NA,1958,7,23,6409,7062
CLAUDIA,NA,BERGER,NA,1973,6,7,6410,6391
ERIKA,NA,SCHAEFER,NA,2001,1,16,6411,5048
ELFRIEDE,NA,JUNG,NA,1975,4,19,6412,7723
KATHARINA,NA,BAUER,NA,1944,2,10,6413,6724
HELMGA,NA,KOERTIG,NA,1984,4,29,6414,7705
BETTINA,NA,MEYER,NA,1965,11,20,6415,5188
BRIGITTE,NA,MEIER,NA,1940,9,11,6416,6909
INGE,NA,KOERNIG,NA,1972,4,10,6417,5385
GABRIELE,NA,HOFFMANN,NA,1965,8,12,6418,7911
BETTINA,NA,MEYER,NA,2001,2,3,6419,4594
WALTRAUD,NA,HOFMANN,NA,1983,5,25,6420,5107
INGE,NA,FUCHS,NA,2001,6,12,6421,7779
MARIA,NA,BERGMANN,NA,1941,4,24,6422,5135
PETRA,NA,MAYER,NA,1965,8,3,6423,4874
HELGA,NA,MAYER,NA,1952,9,12,6424,8410
GISELA,NA,SCHMIDT,NA,1967,4,9,6425,7951
ERIKA,GABRIELE,KLEIN,NA,1958,6,4,6426,6092
KARIN,NA,SCHROEDER,NA,1943,2,1,6427,6247
MARTINA,NA,SCHAEFER,NA,2004,4,10,6428,8952
PETRA,NA,WEISS,NA,1969,3,5,6429,6056
KARIN,NA,SOMMER,NA,1992,11,25,6430,8165
HELGA,NA,KLEIN,WALTER,1989,7,19,6431,6705
SUSANNE,NA,GROSS,NA,1931,3,13,6432,6135
ELISABETH,REGINA,STEIN,NA,2006,7,30,6433,7077
KARIN,NA,BRANDT,NA,1970,6,20,6434,6251
RENATE,NA,HOFMANN,NA,1963,9,1,6435,7477
BRIGITTE,NA,SCHMIDT,NA,1961,8,29,6436,6336
WALTRAUD,NA,SCHREIBER,NA,2003,12,18,6437,4590
SANDRA,NA,LEHMANN,NA,1944,3,4,6438,5828
STEFANIE,NA,BERGMANN,NA,1957,7,6,6439,8687
INGEBORG,NA,SEIDEL,NA,1956,12,27,6440,8722
ILSE,NA,HERRMANN,NA,1963,12,13,6441,7410
HEIKE,ANDREA,HAAS,NA,1953,2,1,6442,6118
KARIN,NA,SCHNEIDER,NA,2002,4,4,6443,5956
ELKE,NA,HAAS,NA,1996,4,28,6444,7063
HELGA,NA,SIMON,NA,2001,4,6,6445,5209
PETRA,MARIA,SCHULZE,NA,1973,4,2,6446,7126
KARIN,NA,ALBRECHT,NA,2001,7,10,6447,4853
RENATE,NA,SCHWARZ,NA,1981,12,28,6448,5391
ANJA,NA,ZIMMERMANN,NA,1967,9,5,6449,7662
KERSTIN,NA,SCHNEIDER,NA,1943,2,1,6450,6244
ANJA,NA,HAHN,NA,1933,6,30,6451,5195
GISELA,NA,FISCHER,NA,1997,5,24,6452,8969
MAIKE,NA,KLEIN,NA,1949,12,2,6453,7183
MARIANNE,NA,MEYER,NA,1988,2,12,6454,6001
INGRIHD,NA,BAUER,NA,1997,7,13,6455,8644
ANDREA,NA,OTTO,NA,1938,5,4,6456,5621
SUSANNE,NA,KRAUS,NA,1949,4,28,6457,6791
UTE,PETRA,GROSS,NA,2008,4,6,6458,6868
KATHRIN,NA,ENGEL,NA,1950,5,31,6459,5147
INGRID,NA,SOMMER,NA,1988,9,8,6460,8422
PETRA,NA,BAUER,NA,1946,15,21,6461,6048
HEIKE,NA,GUENTHER,NA,2002,3,3,6462,8525
NICOLE,NA,BRANDT,NA,1960,4,15,6463,6080
SIGRID,NA,MEYER,NA,1954,5,10,6464,5684
GABRIELE,NA,MUELLER,NA,1994,12,18,6465,6252
ANDREA,NA,PFEIFFER,NA,1968,5,26,6466,7021
RENATE,NA,PETERS,NA,1960,1,8,6467,8274
SABINE,NA,SCHMIDT,NA,1942,3,29,6468,7101
CHRISTIANE,NA,KUHN,NA,1982,12,13,6469,6343
GISELA,NA,ZIMMERMANN,NA,1967,7,18,6470,8966
MONIKA,NA,HARTMANN,NA,1955,8,26,6471,7875
MARTHA,NA,KUHN,NA,1984,3,24,6472,4739
MARION,NA,MUELLER,NA,1958,4,21,6473,4887
RENATE,NA,GRAF,NA,1953,8,9,6474,6342
BIRGKIT,NA,KAISER,NA,1970,3,27,6475,6095
CHRISTA,NA,BRANDT,NA,1941,3,27,6476,7206
SUSAXNNE,NA,SCHMITZ,NA,1999,5,13,6477,8267
MELANIE,NA,SCHMIDT,NA,1941,11,11,6478,7465
INGRID,NA,BRAUN,NA,1945,5,30,6479,5464
SABINE,NA,KRAUS,NA,2003,1,23,6480,7383
MARTINA,NA,MUELLER,NA,1992,5,5,6481,5320
STEFANIE,NA,KRAEMER,NA,1971,4,2,6482,7933
ERIKA,NA,WEBER,NA,1942,7,6,6483,4500
NICOLE,NA,KRUEGER,NA,1945,7,13,6484,7592
GUDRUN,NA,VOGT,NA,1973,10,28,6485,6768
ANDREA,HILDEGARD,MAIER,NA,1932,1,6,6486,5517
ERIKA,NA,SCHMIDT,NA,1929,10,4,6487,7630
GISELA,NA,WOLX,NA,1947,3,14,6488,8751
JUTTA,NA,HAAS,NA,1959,5,23,6489,7203
PETRA,NA,MEYER,NA,1961,10,10,6490,5764
ANNA,NA,GRAF,NA,1961,8,7,6491,8026
MARION,NA,HOFFMANN,NA,1959,8,9,6492,8464
KARIN,WALTRAUD,PETERS,NA,1953,4,21,6493,8538
INGRID,NA,MUELLER,NA,1957,11,2,6494,7736
RENATE,NA,SCHNEIDER,NA,1929,7,2,6495,4714
RENATE,NA,MAIER,NA,2001,7,16,6496,7952
GISELA,NA,SCHULTE,NA,1947,12,11,6497,5565
KERSTIN,NA,SCHMIDT,NA,1965,9,9,6498,6511
ANGELA,NA,SCHMIDT,NA,1964,1,9,6499,7708
KARIN,NA,SAUER,NA,1978,7,11,6500,6187
BIRGIT,NA,WEBER,NA,1934,6,2,6501,5254
KATHARINA,NA,RICHTER,NA,1960,5,1,6502,5635
HEIKE,NA,SCHWARZ,NA,1964,2,22,6503,7763
BRIGITTE,NA,MUELLER,NA,2000,12,14,6504,8797
IRMGARD,NA,SCHULZ,NA,1977,2,4,6505,5041
CHRISTINA,KARIN,SCHMIDT,NA,1984,12,6,6506,7665
BAERBEL,NA,MEYER,NA,1964,3,26,6507,5108
ANDREA,NA,SCHNEIDER,NA,1961,12,11,6508,8620
ERNA,NA,FUCHS,NA,1967,4,14,6509,6377
SABINE,NA,GRAF,NA,2005,3,13,6510,7843
BRIGITTE,NA,WERNER,NA,1944,2,2,6511,6318
CHRISTINA,NA,HOFFMANN,NA,2002,3,3,6512,7151
KATHRIN,NA,JUNG,NA,1929,10,3,6513,8465
CORNELIA,NA,MUELLER,FRANK,1939,7,26,6514,4954
HILDEGARD,NA,RICHTER,NA,1987,8,13,6515,7099
UTE,ANDREA,BECKER,NA,1938,4,30,6516,5062
ERIKA,NA,SCHWARZ,NA,1991,8,9,6517,7995
GISELA,NA,SCHACFER,NA,1958,2,28,6518,6076
IRMGARD,NA,FRIEDRICH,NA,1989,6,9,6519,7127
MARIA,NA,SCHNEIDER,NA,1956,2,29,6520,8702
CHRISTINA,NA,NEUMSNN,NA,1960,11,25,6521,8345
SILVIA,NA,HOFMANN,NA,2004,10,11,6522,6045
BRIGITTE,NA,WINTER,NA,2001,5,3,6523,6950
IRMGARD,NA,WAGNER,NA,1952,7,24,6524,7377
KARIN,NA,FISCHER,NA,1981,3,13,6525,5719
